country,iso3c,year,unemployment,trade,fdi,gov_debt,income,lending,income_num,lending_num,unemployment_z,gov_debt_z,trade_z,fdi_z,income_z,lending_z,economic_security_index,rank
Haiti,HTI,2018,13.878,45.1385763027223,0.640093066153268,46.7379695314549,Lower middle income,IDA,2,1,-1.1206089603722056,0.07856971255928785,-0.7996410390368723,-0.13590602482769482,-0.8832721375261942,-1.3562846402702027,-0.7028571815789803,205
Haiti,HTI,2019,14.057,44.5687187758294,0.499464210439719,46.7379695314549,Lower middle income,IDA,2,1,-1.1528889807723481,0.07856971255928785,-0.8099510125861934,-0.13795486772528498,-0.8832721375261942,-1.3562846402702027,-0.7102969877201559,206
Haiti,HTI,2020,15.546,37.4138801252638,0.17231607778598,46.7379695314549,Lower middle income,IDA,2,1,-1.4214082566148734,0.07856971255928785,-0.9393977492805315,-0.1427211379523058,-0.8832721375261942,-1.3562846402702027,-0.7774190348474699,201
Hungary,HUN,2005,7.189,128.004810647538,24.3060288068427,65.2922510023179,High income,Not classified,4,2,0.08565392485993237,-1.095542627708489,0.6995910389970208,0.20888654360436829,1.0349451308387727,-0.04865595122045556,0.14747967656185829,82
Hungary,HUN,2006,7.494,149.231531568461,16.1574876503265,68.4509493873209,High income,Not classified,4,2,0.030651655463041688,-1.2954246203817106,1.0836290149921481,0.09016922496063286,1.0349451308387727,-0.04865595122045556,0.14921907577540489,93
Hungary,HUN,2007,7.406,155.60143236807,50.4065230275136,69.1717704501836,High income,Not classified,4,2,0.046521162698865914,-1.3410380765729981,1.1988745029544596,0.5891485597907257,1.0349451308387727,-0.04865595122045556,0.24663255474822834,66
Hungary,HUN,2008,7.817,158.453224115619,47.2364211896638,72.6965505214979,High income,Not classified,4,2,-0.027596649504813154,-1.5640856672306578,1.2504696756035145,0.5429628705012814,1.0349451308387727,-0.04865595122045556,0.19800656816460702,78
Hungary,HUN,2009,10.03,145.30587733019,-2.28280495631196,81.2715110436077,High income,Not classified,4,2,-0.4266786894238923,-2.106707971528915,1.012605312662493,-0.17849016464254522,1.0349451308387727,-0.04865595122045556,-0.11883038888575709,131
Hungary,HUN,2010,11.172,157.838960085896,-15.8854380283339,81.4521758815481,High income,Not classified,4,2,-0.6326216128706112,-2.118140417242936,1.2393562909417832,-0.3766689666865982,1.0349451308387727,-0.04865595122045556,-0.1502975877066742,136
Hungary,HUN,2011,11.029,166.754347209897,7.45442145492374,90.7091826398842,High income,Not classified,4,2,-0.6068336636123968,-2.7039225121180497,1.4006552140806605,-0.036627052170632786,1.0349451308387727,-0.04865595122045556,-0.16007313903368361,134
Hungary,HUN,2012,11.003,166.17569860957,8.30549850772091,94.3996155079431,High income,Not classified,4,2,-0.6021449455654487,-2.9374525886193745,1.3901861907157305,-0.02422758290041925,1.0349451308387727,-0.04865595122045556,-0.1978916244585325,144
Hungary,HUN,2013,10.177,164.476024791467,-2.74986395257085,94.7599117618678,High income,Not classified,4,2,-0.4531879799200987,-2.960252085250357,1.3594353604114238,-0.18529481723240782,1.0349451308387727,-0.04865595122045556,-0.2088350570621871,147
Hungary,HUN,2014,7.725,168.358355086413,9.1265022330579,98.6050135301158,High income,Not classified,4,2,-0.01100580103099684,-3.2035695881552777,1.4296752375064299,-0.012266256449906955,1.0349451308387727,-0.04865595122045556,-0.13514620475190572,134
Hungary,HUN,2015,6.813,167.290738494524,-4.36725590978759,96.3435073362669,High income,Not classified,4,2,0.15346000123118134,-3.060461792040417,1.4103597098460208,-0.20885884331616475,1.0349451308387727,-0.04865595122045556,-0.11986862411017705,130
Hungary,HUN,2016,5.115,163.97194450015,53.8467636785014,96.4972044136958,High income,Not classified,4,2,0.4596693567587893,-3.070187721635467,1.350315441440538,0.639269941977996,1.0349451308387727,-0.04865595122045556,0.0608926996933622,100
Hungary,HUN,2017,4.156,165.032855840268,-8.6313549623639,91.8441738086318,High income,Not classified,4,2,0.6326109185673736,-2.775744594768578,1.3695096563777875,-0.270983142160546,1.0349451308387727,-0.04865595122045556,-0.009719663727607563,113
Hungary,HUN,2018,3.708,162.700858777925,-40.1082460169744,86.1973246810211,High income,Not classified,4,2,0.7134011372224787,-2.418412770587209,1.3273187105795585,-0.7295746904472066,1.0349451308387727,-0.04865595122045556,-0.020163072269010214,116
Hungary,HUN,2019,3.419,159.925556464831,59.5775493833952,82.9051914690244,High income,Not classified,4,2,0.7655180416674014,-2.2100870406967412,1.2771073997008895,0.722762618708577,1.0349451308387727,-0.04865595122045556,0.256931699833074,52
Hungary,HUN,2020,4.25,154.295498794188,105.635755544096,95.2231106008826,High income,Not classified,4,2,0.6156593994745614,-2.989563243094924,1.175247297962879,1.3937915344263576,1.0349451308387727,-0.04865595122045556,0.1969040280645318,52
Indonesia,IDN,2005,7.945,63.9879358688635,2.91611483313067,46.7379695314549,Upper middle income,IBRD,3,3,-0.05067956912055748,0.07856971255928785,-0.45861474846883826,-0.10274632223059144,0.07583649665628926,1.2589727378292914,0.13355638453748023,87
Indonesia,IDN,2006,7.551,56.6571268148867,1.34794264068931,46.7379695314549,Upper middle income,IBRD,3,3,0.020372542821655484,0.07856971255928785,-0.5912451760315324,-0.1255932581768413,0.07583649665628926,1.2589727378292914,0.11948550927635837,94
Indonesia,IDN,2007,8.06,54.8292499782075,1.6030105718879,46.7379695314549,Upper middle income,IBRD,3,3,-0.0714181297128278,0.07856971255928785,-0.6243154803588827,-0.12187713521909119,0.07583649665628926,1.2589727378292914,0.09929470029234448,99
Indonesia,IDN,2008,7.208,58.5613996312961,1.82632902403998,34.2250282105616,Upper middle income,IBRD,3,3,0.08222755397947029,0.8703868918436802,-0.5567927007349097,-0.1186235751849784,0.07583649665628926,1.2589727378292914,0.26866790073147384,65
Indonesia,IDN,2009,6.106,45.5121213687054,0.90391941965406,29.997306381567,Upper middle income,IBRD,3,3,0.280957065046269,1.1379165387576298,-0.7928827888286777,-0.1320622991013884,0.07583649665628926,1.2589727378292914,0.3047896250599022,46
Indonesia,IDN,2010,5.614,46.7012738758737,2.02517914569356,46.7379695314549,Upper middle income,IBRD,3,3,0.36968203731928617,0.07856971255928785,-0.7713684096787498,-0.11572649792890838,0.07583649665628926,1.2589727378292914,0.14932767945941608,82
Indonesia,IDN,2011,5.153,50.1800131841104,2.30298429381592,46.7379695314549,Upper middle income,IBRD,3,3,0.4528166149978653,0.07856971255928785,-0.7084303794513368,-0.1116791130465066,0.07583649665628926,1.2589727378292914,0.17434767825748176,82
Indonesia,IDN,2012,4.468,49.5828982992627,2.30978031853073,46.7379695314549,Upper middle income,IBRD,3,3,0.5763463020039968,0.07856971255928785,-0.7192334984383792,-0.11158010074282158,0.07583649665628926,1.2589727378292914,0.19315194164461078,70
Indonesia,IDN,2013,4.336,48.6373726752893,2.55135633401058,46.7379695314549,Upper middle income,IBRD,3,3,0.6001505628577332,0.07856971255928785,-0.7363401324886886,-0.10806054352938455,0.07583649665628926,1.2589727378292914,0.19485480564742141,70
Indonesia,IDN,2014,4.049,48.0801755855227,2.81997260412102,46.7379695314549,Upper middle income,IBRD,3,3,0.6519067966836598,0.07856971255928785,-0.7464210509396122,-0.10414703278935573,0.07583649665628926,1.2589727378292914,0.20245294333326005,69
Indonesia,IDN,2015,4.514,41.9376402415294,2.29761639380441,46.7379695314549,Upper middle income,IBRD,3,3,0.5680508777670887,0.07856971255928785,-0.8575529987224892,-0.11175731878712614,0.07583649665628926,1.2589727378292914,0.16868658455039032,79
Indonesia,IDN,2016,4.301,37.4213418023318,0.487372471368879,46.7379695314549,Upper middle income,IBRD,3,3,0.6064622986901632,0.07856971255928785,-0.9392627511633282,-0.13813103408594476,0.07583649665628926,1.2589727378292914,0.15707457674762645,83
Indonesia,IDN,2017,3.783,39.3554970704606,2.01948919812582,46.7379695314549,Upper middle income,IBRD,3,3,0.6998759890101285,0.07856971255928785,-0.9042696367204689,-0.11580939562869177,0.07583649665628926,1.2589727378292914,0.18219598395097272,71
Indonesia,IDN,2018,4.387,43.0743089552002,1.81428979349441,46.7379695314549,Upper middle income,IBRD,3,3,0.5909534620733351,0.07856971255928785,-0.836988166603514,-0.11879897654105559,0.07583649665628926,1.2589727378292914,0.174757544328939,82
Indonesia,IDN,2019,3.59,37.6277775357108,2.23336204282241,46.7379695314549,Upper middle income,IBRD,3,3,0.734680703743243,0.07856971255928785,-0.9355278756017528,-0.11269345006673273,0.07583649665628926,1.2589727378292914,0.18330638751993766,76
Indonesia,IDN,2020,4.255,32.9721754002427,1.81058402027127,46.7379695314549,Upper middle income,IBRD,3,3,0.6147577229270714,0.07856971255928785,-1.0197579376920973,-0.11885296650712471,0.07583649665628926,1.2589727378292914,0.14825429429545298,73
Isle of Man,IMN,2005,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,69
Isle of Man,IMN,2006,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,76
Isle of Man,IMN,2007,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,83
Isle of Man,IMN,2008,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,82
Isle of Man,IMN,2009,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,71
Isle of Man,IMN,2010,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,69
Isle of Man,IMN,2011,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,75
Isle of Man,IMN,2012,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,74
Isle of Man,IMN,2013,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,75
Isle of Man,IMN,2014,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,75
Isle of Man,IMN,2015,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,72
Isle of Man,IMN,2016,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,69
Isle of Man,IMN,2017,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,75
Isle of Man,IMN,2018,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,76
Isle of Man,IMN,2019,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,79
Isle of Man,IMN,2020,6.0875,78.690150124216,2.98523112579689,46.7379695314549,High income,Not classified,4,2,0.2842932682719819,0.07856971255928785,-0.19261941992485868,-0.10173935659314508,1.0349451308387727,-0.04865595122045556,0.17579889732193052,61
India,IND,2005,7.552,42.0016696148691,0.886098378458821,62.2265261001737,Lower middle income,IBRD,2,3,0.02019220751215758,-0.9015439840463099,-0.856394566808619,-0.1323219365242719,-0.8832721375261942,1.2589727378292914,-0.24906127992732432,155
India,IND,2006,7.552,45.7244804992652,2.13016842534495,59.6667302762217,Lower middle income,IBRD,2,3,0.02019220751215758,-0.7395604617963277,-0.7890407460097192,-0.114196893362012,-0.8832721375261942,1.2589727378292914,-0.20781754889213402,152
India,IND,2007,7.561,45.686268679348,2.07339404668754,57.4975363892468,Lower middle income,IBRD,2,3,0.018569189726675497,-0.6022941755685272,-0.7897320817103561,-0.1150240478025933,-0.8832721375261942,1.2589727378292914,-0.18546341917528397,151
India,IND,2008,7.656,53.3682204392226,3.62052323540171,57.2922142809949,Lower middle income,IBRD,2,3,0.001437335324365316,-0.5893014212327194,-0.6507487118085784,-0.09248369053474952,-0.8832721375261942,1.2589727378292914,-0.15923264799143078,148
India,IND,2009,7.664,46.2728696428837,2.65159033235479,55.2564461117969,Lower middle income,IBRD,2,3,-5.347151618704459e-6,-0.4604782957921988,-0.7791191826388378,-0.10660021936929247,-0.8832721375261942,1.2589727378292914,-0.16175040744147506,140
India,IND,2010,7.652,49.2552064974161,1.6350340943491,51.5919103003897,Lower middle income,IBRD,2,3,0.002158676562357246,-0.22858698141912537,-0.7251621624463618,-0.12141057971583022,-0.8832721375261942,1.2589727378292914,-0.11621674111931046,129
India,IND,2011,7.616,55.6238800135298,2.0020634629993,51.5565536600977,Lower middle income,IBRD,2,3,0.008650747704285418,-0.2263496181591987,-0.6099388787364761,-0.11606327377815195,-0.8832721375261942,1.2589727378292914,-0.09466673711107403,127
India,IND,2012,7.666,55.7937217287511,1.31293453035323,50.6780305618952,Lower middle income,IBRD,2,3,-3.6601777061482965e-4,-0.17075679919557335,-0.6068660692904897,-0.1261032965886323,-0.8832721375261942,1.2589727378292914,-0.08806526375703545,125
India,IND,2013,7.711,53.8441319466777,1.5162764665975,50.3118273627008,Lower middle income,IBRD,2,3,-0.008481106698024925,-0.14758351189286176,-0.6421384279707344,-0.12314077741187873,-0.8832721375261942,1.2589727378292914,-0.09094053727840042,128
India,IND,2014,7.674,48.9221857470669,1.69565958990806,49.9009248748319,Lower middle income,IBRD,2,3,-0.00180870024659885,-0.12158165984533209,-0.731187238830271,-0.12052731777532301,-0.8832721375261942,1.2589727378292914,-0.0999007193990713,127
India,IND,2015,7.631,41.9229138658647,2.09211521443253,49.9647183856551,Lower middle income,IBRD,2,3,0.0059457180618152795,-0.1256185043011059,-0.8578194311839648,-0.11475129630095947,-0.8832721375261942,1.2589727378292914,-0.11942381890351957,129
India,IND,2016,7.601,40.082485713276,1.9373641224439,47.6337555915272,Lower middle income,IBRD,2,3,0.011355777346755396,0.02188449577941023,-0.8911168163673698,-0.11700588817761566,-0.8832721375261942,1.2589727378292914,-0.0998636385192871,126
India,IND,2017,7.618,40.7424969545225,1.50731583255894,47.5836093800197,Lower middle income,IBRD,2,3,0.008290077085289293,0.02505774104040768,-0.8791757642299907,-0.12327132623356014,-0.8832721375261942,1.2589727378292914,-0.09889977867245943,128
India,IND,2018,7.652,43.6169693323889,1.55821483801455,46.5224986659322,Lower middle income,IBRD,2,3,0.002158676562357246,0.09220467883786175,-0.8271702491924985,-0.12252977098664447,-0.8832721375261942,1.2589727378292914,-0.07993934407930443,129
India,IND,2019,6.51,39.9054035306442,1.78482633957161,46.7379695314549,Lower middle income,IBRD,2,3,0.20810160000907604,0.07856971255928785,-0.8943206217622804,-0.11922823402169075,-0.8832721375261942,1.2589727378292914,-0.058529490485418334,128
India,IND,2020,7.859,37.7581053292768,2.40620322673636,46.7379695314549,Lower middle income,IBRD,2,3,-0.03517073250372922,0.07856971255928785,-0.9331699597350743,-0.11017530092674047,-0.8832721375261942,1.2589727378292914,-0.10404094671719315,117
Ireland,IRL,2005,4.237,148.17558480428,22.1832694953892,46.7379695314549,High income,Not classified,4,2,0.6180037584980353,0.07856971255928785,1.064524620131284,0.17795974471592474,1.0349451308387727,-0.04865595122045556,0.48755783592047486,17
Ireland,IRL,2006,4.355,150.021804736753,9.50555829114517,46.7379695314549,High income,Not classified,4,2,0.5967241919772711,0.07856971255928785,1.097926791326267,-0.00674373186944277,1.0349451308387727,-0.04865595122045556,0.4587943572686168,22
Ireland,IRL,2007,4.98,153.396863813395,22.1915415030247,46.7379695314549,High income,Not classified,4,2,0.4840146235410196,0.07856971255928785,1.1589890185768246,0.17808026083622458,1.0349451308387727,-0.04865595122045556,0.48099046585527905,23
Ireland,IRL,2008,6.774,160.039444160284,8.45449268903961,46.7379695314549,High income,Not classified,4,2,0.16049307830160336,0.07856971255928785,1.2791678781052298,-0.02205686431902881,1.0349451308387727,-0.04865595122045556,0.4137438307109016,34
Ireland,IRL,2009,12.609,173.591493317409,22.8276087183925,46.7379695314549,High income,Not classified,4,2,-0.8917634526192405,0.07856971255928785,1.524354195307842,0.18734721952677097,1.0349451308387727,-0.04865595122045556,0.3141328090654963,44
Ireland,IRL,2010,14.534,189.863837690715,17.004910057797,46.7379695314549,High income,Not classified,4,2,-1.2389089234028954,0.07856971255928785,1.8187566242605093,0.10251544915477173,1.0349451308387727,-0.04865595122045556,0.2912036736983318,49
Ireland,IRL,2011,15.354,186.025845166548,9.82000962466785,46.7379695314549,High income,Not classified,4,2,-1.386783877191257,0.07856971255928785,1.7493189147642358,-0.002162443213876871,1.0349451308387727,-0.04865595122045556,0.23753858108945114,59
Ireland,IRL,2012,15.451,190.063317884557,25.559985134526,46.7379695314549,High income,Not classified,4,2,-1.4042764022125633,0.07856971255928785,1.8223656588438342,0.22715562147481155,1.0349451308387727,-0.04865595122045556,0.28501729504728124,52
Ireland,IRL,2013,13.735,189.817861757825,29.8149884164329,46.7379695314549,High income,Not classified,4,2,-1.094821011113991,0.07856971255928785,1.8179248187132775,0.28914740267166184,1.0349451308387727,-0.04865595122045556,0.3461850170747589,43
Ireland,IRL,2014,11.858,201.6549599218,39.3211822791795,46.7379695314549,High income,Not classified,4,2,-0.7563316351862409,0.07856971255928785,2.0320839079802284,0.42764456728257333,1.0349451308387727,-0.04865595122045556,0.46137595537569437,25
Ireland,IRL,2015,9.908,216.205677349797,74.7451651859543,46.7379695314549,High income,Not classified,4,2,-0.404677781665136,0.07856971255928785,2.29533832636837,0.9437418889498791,1.0349451308387727,-0.04865595122045556,0.6498768876384531,10
Ireland,IRL,2016,8.374,229.764433064961,26.0995626363161,46.7379695314549,High income,Not classified,4,2,-0.12804341689520055,0.07856971255928785,2.540645979927398,0.2350168070517883,1.0349451308387727,-0.04865595122045556,0.6187463770435985,11
Ireland,IRL,2017,6.713,225.953602553095,20.4067173013161,46.7379695314549,High income,Not classified,4,2,0.17149353218098148,0.07856971255928785,2.471699690856676,0.15207688926242485,1.0349451308387727,-0.04865595122045556,0.6433548340796146,9
Ireland,IRL,2018,5.741,216.423647734722,20.3765793364025,46.7379695314549,High income,Not classified,4,2,0.3467794530130399,0.07856971255928785,2.2992818890959965,0.15163780472996713,1.0349451308387727,-0.04865595122045556,0.6437596731694348,8
Ireland,IRL,2019,4.95,249.745765682248,7.67631524338679,46.7379695314549,High income,Not classified,4,2,0.4894246828259597,0.07856971255928785,2.9021521477719334,-0.03339424827554933,1.0349451308387727,-0.04865595122045556,0.7371735790833248,6
Ireland,IRL,2020,5.623,250.10845231469,8.0833262398184,46.7379695314549,High income,Not classified,4,2,0.3680590195338041,0.07856971255928785,2.908713945082145,-0.027464444004236803,1.0349451308387727,-0.04865595122045556,0.719027902131553,4
"Iran, Islamic Rep.",IRN,2005,11.813,54.4404952626169,1.28425430110396,46.7379695314549,Upper middle income,IBRD,3,3,-0.7482165462588307,0.07856971255928785,-0.6313489065150072,-0.12652114315149077,0.07583649665628926,1.2589727378292914,-0.01545127481341002,110
"Iran, Islamic Rep.",IRN,2006,11.519,53.1673587139261,0.872560020168686,46.7379695314549,Upper middle income,IBRD,3,3,-0.695197965266418,0.07856971255928785,-0.6543827413284993,-0.13251917889737544,0.07583649665628926,1.2589727378292914,-0.011453489741237352,116
"Iran, Islamic Rep.",IRN,2007,10.772,49.8873069219141,0.576946135205803,46.7379695314549,Upper middle income,IBRD,3,3,-0.5604874890714102,0.07856971255928785,-0.7137260782506819,-0.13682602193867086,0.07583649665628926,1.2589727378292914,3.898929640176278e-4,116
"Iran, Islamic Rep.",IRN,2008,10.63,48.2294027737655,0.487596567099901,46.7379695314549,Upper middle income,IBRD,3,3,-0.534879875122694,0.07856971255928785,-0.7437212035373826,-0.13812776920161818,0.07583649665628926,1.2589727378292914,-5.583168028043447e-4,122
"Iran, Islamic Rep.",IRN,2009,12.113,43.6995802244165,0.720530462049909,46.7379695314549,Upper middle income,IBRD,3,3,-0.8023171391082313,0.07856971255928785,-0.825675636817482,-0.13473412033876708,0.07583649665628926,1.2589727378292914,-0.058224658203268644,119
"Iran, Islamic Rep.",IRN,2010,13.679,43.7706437373524,0.749168626269064,46.7379695314549,Upper middle income,IBRD,3,3,-1.0847222337821032,0.07856971255928785,-0.824389941877756,-0.13431688662764343,0.07583649665628926,1.2589727378292914,-0.10500835254043905,125
"Iran, Islamic Rep.",IRN,2011,12.491,41.2194147918578,0.679834574763516,46.7379695314549,Upper middle income,IBRD,3,3,-0.8704838860984763,0.07856971255928785,-0.8705472736756306,-0.13532702482629055,0.07583649665628926,1.2589727378292914,-0.07716320625925481,122
"Iran, Islamic Rep.",IRN,2012,12.275,44.0893466807452,0.723850091355471,46.7379695314549,Upper middle income,IBRD,3,3,-0.8315314592469079,0.07856971255928785,-0.8186239060505446,-0.13468575616136677,0.07583649665628926,1.2589727378292914,-0.061910362402325135,120
"Iran, Islamic Rep.",IRN,2013,10.595,47.0867179194755,0.609501593960532,46.7379695314549,Upper middle income,IBRD,3,3,-0.5285681392902639,0.07856971255928785,-0.7643948808461214,-0.1363517165757425,0.07583649665628926,1.2589727378292914,-0.002655964944543195,111
"Iran, Islamic Rep.",IRN,2014,10.68,45.3514201413161,0.45545387401938,46.7379695314549,Upper middle income,IBRD,3,3,-0.5438966405975939,0.07856971255928785,-0.7957902267856015,-0.13859606091951132,0.07583649665628926,1.2589727378292914,-0.010817330209639708,113
"Iran, Islamic Rep.",IRN,2015,11.166,39.42258866118,0.500987695412685,46.7379695314549,Upper middle income,IBRD,3,3,-0.6315396010136232,0.07856971255928785,-0.9030558025723611,-0.13793267184414376,0.07583649665628926,1.2589727378292914,-0.04319152139754323,117
"Iran, Islamic Rep.",IRN,2016,12.618,40.3878469208426,0.734572212152823,46.7379695314549,Upper middle income,IBRD,3,3,-0.8933864704047226,0.07856971255928785,-0.8855921618275482,-0.13452954397481875,0.07583649665628926,1.2589727378292914,-0.08335487152703684,123
"Iran, Islamic Rep.",IRN,2017,12.232,44.7448707659087,1.02602633275785,46.7379695314549,Upper middle income,IBRD,3,3,-0.8237770409384936,0.07856971255928785,-0.8067640364164127,-0.1302833051645469,0.07583649665628926,1.2589727378292914,-0.057907572579097434,122
"Iran, Islamic Rep.",IRN,2018,12.195,58.5650897152156,0.59491541906349,46.7379695314549,Upper middle income,IBRD,3,3,-0.8171046344870676,0.07856971255928785,-0.5567259390167443,-0.13656422474619712,0.07583649665628926,1.2589727378292914,-0.016169308534190074,114
"Iran, Islamic Rep.",IRN,2019,10.74,50.7543343501077,0.452147955088118,46.7379695314549,Upper middle income,IBRD,3,3,-0.5547167591674741,0.07856971255928785,-0.6980396488725333,-0.13864422534841148,0.07583649665628926,1.2589727378292914,0.0036630522760749593,114
"Iran, Islamic Rep.",IRN,2020,9.687,43.8101646870977,0.511850015625005,46.7379695314549,Upper middle income,IBRD,3,3,-0.3648236782660775,0.07856971255928785,-0.8236749211448726,-0.1377744170712848,0.07583649665628926,1.2589727378292914,0.014517655093772305,98
Iraq,IRQ,2005,8.578,115.742540308642,1.02925980764254,46.7379695314549,Upper middle income,IBRD,3,3,-0.16483182003279284,0.07856971255928785,0.47773965179510497,-0.1302361961838301,0.07583649665628926,1.2589727378292914,0.2660084304372251,45
Iraq,IRQ,2006,8.42,89.6505198581778,0.587900739517653,46.7379695314549,Upper middle income,IBRD,3,3,-0.13633884113210856,0.07856971255928785,0.005677727546466808,-0.13666642266492035,0.07583649665628926,1.2589727378292914,0.19100856846571776,72
Iraq,IRQ,2007,8.646,74.092853105498,1.09391286623188,46.7379695314549,Upper middle income,IBRD,3,3,-0.17709462107865725,0.07856971255928785,-0.27579461446829007,-0.12929425607327363,0.07583649665628926,1.2589727378292914,0.13853257590410792,94
Iraq,IRQ,2008,8.467,81.0555432665835,1.40995173662765,46.7379695314549,Upper middle income,IBRD,3,3,-0.14481460067851476,0.07856971255928785,-0.14982426573162844,-0.12468983835482383,0.07583649665628926,1.2589727378292914,0.1656750403799836,93
Iraq,IRQ,2009,8.414,78.6873788189898,1.43142990859109,46.7379695314549,Upper middle income,IBRD,3,3,-0.1352568292751205,0.07856971255928785,-0.19266955891966156,-0.12437691964509506,0.07583649665628926,1.2589727378292914,0.16017927320083192,84
Iraq,IRQ,2010,8.267,73.4974796202443,1.00796493975113,46.7379695314549,Upper middle income,IBRD,3,3,-0.1087475387789141,0.07856971255928785,-0.28656622771415025,-0.13054644430903214,0.07583649665628926,1.2589727378292914,0.14791978937379532,83
Iraq,IRQ,2011,8.191,72.1713282233655,1.12086339764167,46.7379695314549,Upper middle income,IBRD,3,3,-0.09504205525706615,0.07856971255928785,-0.3105592175036584,-0.128901609737747,0.07583649665628926,1.2589727378292914,0.14647934409106617,86
Iraq,IRQ,2012,7.965,73.6086845912812,1.55961531280073,46.7379695314549,Upper middle income,IBRD,3,3,-0.054286275310517454,0.07856971255928785,-0.28455428568331537,-0.12250936725936985,0.07583649665628926,1.2589727378292914,0.1586715031319443,84
Iraq,IRQ,2013,9.205,67.4100184095672,-0.995279210263068,46.7379695314549,Upper middle income,IBRD,3,3,-0.27790205908804044,0.07856971255928785,-0.39670176353272857,-0.15973200887947742,0.07583649665628926,1.2589727378292914,0.09650718592410368,95
Iraq,IRQ,2014,10.59,68.9824868569036,-4.45521124532956,46.7379695314549,Upper middle income,IBRD,3,3,-0.5276664627427737,0.07856971255928785,-0.3682523576126636,-0.21014027779570993,0.07583649665628926,1.2589727378292914,0.051219974815620205,102
Iraq,IRQ,2015,10.842,69.5917685983115,-4.54159235443502,27.3918908850844,Upper middle income,IBRD,3,3,-0.5731109607362704,1.3027868675143075,-0.35722911348311764,-0.21139877713411867,0.07583649665628926,1.2589727378292914,0.2493095417743969,58
Iraq,IRQ,2016,10.82,54.588320188677,-3.7518091160480598,29.4760678291372,Upper middle income,IBRD,3,3,-0.5691435839273143,1.1709004415615294,-0.6286744291137524,-0.19989230664202484,0.07583649665628926,1.2589727378292914,0.1846665593940031,66
Iraq,IRQ,2017,13.02,59.7809123923157,-2.68799428357231,35.8630061595051,Upper middle income,IBRD,3,3,-0.9658812648229195,0.7667358759872512,-0.534729037949361,-0.18439342874239467,0.07583649665628926,1.2589727378292914,0.06942356315969277,102
